"","...1","post_id","post_created","post_text","user_id","followers","friends","favourites","statuses","retweets","label"
"13644",13643,814459282645086208,"Thu Dec 29 13:13:19 +0000 2016","backstreets back alright",762433972273950720,20,0,0,2143,0,0
"13645",13644,814429104183197696,"Thu Dec 29 11:13:24 +0000 2016","gt everyones dancing furiously",762433972273950720,20,0,0,2143,0,0
"13646",13645,814413984153538560,"Thu Dec 29 10:13:19 +0000 2016","i see in that case i should go see en no ozuno",762433972273950720,20,0,0,2143,0,0
"13647",13646,814398884080324608,"Thu Dec 29 09:13:19 +0000 2016","my partner and i must defeat yhvh",762433972273950720,20,0,0,2143,0,0
"13648",13647,814383772850212864,"Thu Dec 29 08:13:16 +0000 2016","i will pray for your safety and success be careful",762433972273950720,20,0,0,2143,0,0
"13649",13648,814368685510885376,"Thu Dec 29 07:13:19 +0000 2016","why am i here do you know whats going on",762433972273950720,20,0,0,2143,0,0
"13650",13649,814338576313880576,"Thu Dec 29 05:13:40 +0000 2016","i thought i died burned away by the megiddo ark",762433972273950720,20,0,0,2143,0,0
"13651",13650,814323374126080000,"Thu Dec 29 04:13:16 +0000 2016","i want satan to come into my millennium and smash a megiddo ark over my head killing me instantly",762433972273950720,20,0,0,2143,0,0
"13652",13651,814308292339994624,"Thu Dec 29 03:13:20 +0000 2016","gt you enter the messian churchhp lowalignment chaosmara summonedgt you are forcibly removed from the messian church",762433972273950720,20,0,0,2143,0,0
"13653",13652,814293175976095744,"Thu Dec 29 02:13:16 +0000 2016","oh crap its a trap aleph took damage",762433972273950720,20,0,0,2143,0,0
"13654",13653,814278075814813696,"Thu Dec 29 01:13:16 +0000 2016","who the fuck is daleth",762433972273950720,20,0,0,2143,0,0
"13655",13654,814262955558588416,"Thu Dec 29 00:13:11 +0000 2016","aleph hiroko can we go to mcdonaldshiroko no zayin made a nice dinner at homealeph i hate this fucking family",762433972273950720,20,0,0,2143,0,0
"13656",13655,814247921352773632,"Wed Dec 28 23:13:27 +0000 2016","fuck you fck your cartoon fake yhvh fuck his stupid sunglasses and fuck the archangelsand fuck their sunglasses",762433972273950720,20,0,0,2143,0,0
"13657",13656,814111996849188864,"Wed Dec 28 14:13:20 +0000 2016","aleph dabbed",762433972273950720,20,0,0,2143,0,0
"13658",13657,814096887112269824,"Wed Dec 28 13:13:17 +0000 2016","oh crap its a trap aleph took damage",762433972273950720,20,0,0,2143,0,0
"13659",13658,814081763823624192,"Wed Dec 28 12:13:12 +0000 2016","my partner and i must defeat yhvh",762433972273950720,20,0,0,2143,0,0
"13660",13659,814051564704829440,"Wed Dec 28 10:13:12 +0000 2016","hey heh i see youre no ordinary kid are you",762433972273950720,20,0,0,2143,0,0
"13661",13660,814036490808213504,"Wed Dec 28 09:13:18 +0000 2016","backstreets back alright",762433972273950720,20,0,0,2143,0,0
"13662",13661,814021379376836608,"Wed Dec 28 08:13:15 +0000 2016","louis could morningstar me and i would thank him",762433972273950720,20,0,0,2143,0,0
"13663",13662,814006301726416896,"Wed Dec 28 07:13:20 +0000 2016","sorry to ask but mind helping me with these guys",762433972273950720,20,0,0,2143,0,0
"13664",13663,813991165942906880,"Wed Dec 28 06:13:11 +0000 2016","gt aleph nods at you",762433972273950720,20,0,0,2143,0,0
"13665",13664,813976103291265024,"Wed Dec 28 05:13:20 +0000 2016","down with messians",762433972273950720,20,0,0,2143,0,0
"13666",13665,813960978073124864,"Wed Dec 28 04:13:14 +0000 2016","fuck you fck your cartoon fake yhvh fuck his stupid sunglasses and fuck the archangelsand fuck their sunglasses",762433972273950720,20,0,0,2143,2,0
"13667",13666,813945902507266048,"Wed Dec 28 03:13:20 +0000 2016","who the fuck is jesus christ",762433972273950720,20,0,0,2143,1,0
"13668",13667,813930789482045440,"Wed Dec 28 02:13:16 +0000 2016","who the fuck is daleth",762433972273950720,20,0,0,2143,0,0
"13669",13668,813915680785321984,"Wed Dec 28 01:13:14 +0000 2016","ill go on ahead see you later",762433972273950720,20,0,0,2143,0,0
"13670",13669,813900570985570304,"Wed Dec 28 00:13:12 +0000 2016","farewell",762433972273950720,20,0,0,2143,0,0
"13671",13670,813885539866660864,"Tue Dec 27 23:13:28 +0000 2016","for sale baby shoes never worn they were too small for me im an adult man i wear a size and these are in baby size i fucked up",762433972273950720,20,0,0,2143,1,0
"13672",13671,813749694916599808,"Tue Dec 27 14:13:40 +0000 2016","yeah i still have much to do i cant put it off indefinitely",762433972273950720,20,0,0,2143,0,0
"13673",13672,813734503399059456,"Tue Dec 27 13:13:18 +0000 2016","sorry to ask but mind helping me with these guys",762433972273950720,20,0,0,2143,0,0
"13674",13673,813719382899576832,"Tue Dec 27 12:13:13 +0000 2016","backstreets back alright",762433972273950720,20,0,0,2143,0,0
"13675",13674,813704321061646336,"Tue Dec 27 11:13:22 +0000 2016","who the fuck is jesus christ",762433972273950720,20,0,0,2143,0,0
"13676",13675,813689178256908288,"Tue Dec 27 10:13:12 +0000 2016","louis could morningstar me and i would thank him",762433972273950720,20,0,0,2143,0,0
"13677",13676,813674113747144704,"Tue Dec 27 09:13:20 +0000 2016","gt aleph glances at you while fighting off the enemies surrounding him",762433972273950720,20,0,0,2143,0,0
"13678",13677,813658993977475072,"Tue Dec 27 08:13:15 +0000 2016","ill go on ahead see you later",762433972273950720,20,0,0,2143,0,0
"13679",13678,813643909716807680,"Tue Dec 27 07:13:19 +0000 2016","i will pray for your safety and success be careful",762433972273950720,20,0,0,2143,0,0
"13680",13679,813628778794532864,"Tue Dec 27 06:13:12 +0000 2016","aleph dabbed",762433972273950720,20,0,0,2143,1,0
"13681",13680,813613708366577664,"Tue Dec 27 05:13:18 +0000 2016","aleph hiroko can we go to mcdonaldshiroko no zayin made a nice dinner at homealeph i hate this fucking family",762433972273950720,20,0,0,2143,0,0
"13682",13681,813598600429113344,"Tue Dec 27 04:13:16 +0000 2016","gt aleph was thrown outside the center",762433972273950720,20,0,0,2143,1,0
"13683",13682,813583500980822016,"Tue Dec 27 03:13:16 +0000 2016","aleph furiously danced all around",762433972273950720,20,0,0,2143,1,0
"13684",13683,813553303086768128,"Tue Dec 27 01:13:17 +0000 2016","who the fuck is daleth",762433972273950720,20,0,0,2143,1,0
"13685",13684,813538180469133312,"Tue Dec 27 00:13:11 +0000 2016","backstreets back alright",762433972273950720,20,0,0,2143,1,0
"13686",13685,813523144447135744,"Mon Dec 26 23:13:26 +0000 2016","so i told zayin to rebel against the center he actually did it the absolute madman hahahahahahaha",762433972273950720,20,0,0,2143,0,0
"13687",13686,813387274285002752,"Mon Dec 26 14:13:32 +0000 2016","yhvh is a cool guy and a reliable friend",762433972273950720,20,0,0,2143,0,0
"13688",13687,813372109686607872,"Mon Dec 26 13:13:17 +0000 2016","all my friends are dead",762433972273950720,20,0,0,2143,0,0
"13689",13688,813326802500210688,"Mon Dec 26 10:13:15 +0000 2016","gt aleph was thrown outside the center",762433972273950720,20,0,0,2143,0,0
"13690",13689,813311715609755648,"Mon Dec 26 09:13:18 +0000 2016","zayina dick in hebrewslang",762433972273950720,20,0,0,2143,0,0
"13691",13690,813296602039205888,"Mon Dec 26 08:13:14 +0000 2016","farewell",762433972273950720,20,0,0,2143,0,0
"13692",13691,813281512736993280,"Mon Dec 26 07:13:17 +0000 2016","i want satan to come into my millennium and smash a megiddo ark over my head killing me instantly",762433972273950720,20,0,0,2143,0,0
"13693",13692,813266386541645824,"Mon Dec 26 06:13:10 +0000 2016","hawk im hungryokamoto hi hungry im dad",762433972273950720,20,0,0,2143,0,0
"13694",13693,813251317510459392,"Mon Dec 26 05:13:18 +0000 2016","who the fuck is jesus christ",762433972273950720,20,0,0,2143,0,0
"13695",13694,813236201691881472,"Mon Dec 26 04:13:14 +0000 2016","for sale baby shoes never worn they were too small for me im an adult man i wear a size and these are in baby size i fucked up",762433972273950720,20,0,0,2143,0,0
"13696",13695,813221128856440832,"Mon Dec 26 03:13:20 +0000 2016","so i told zayin to rebel against the center he actually did it the absolute madman hahahahahahaha",762433972273950720,20,0,0,2143,0,0
"13697",13696,813206005815201792,"Mon Dec 26 02:13:15 +0000 2016","i see in that case i should go see en no ozuno",762433972273950720,20,0,0,2143,0,0
"13698",13697,813190905448394752,"Mon Dec 26 01:13:14 +0000 2016","why am i here do you know whats going on",762433972273950720,20,0,0,2143,0,0
"13699",13698,813175788757356544,"Mon Dec 26 00:13:10 +0000 2016","this imposing presence he is no ordinary opponent be on your guard",762433972273950720,20,0,0,2143,0,0
"13700",13699,813024855360536576,"Sun Dec 25 14:13:25 +0000 2016","gt aleph glances at you while fighting off the enemies surrounding him",762433972273950720,20,0,0,2143,0,0
"13701",13700,813009715768606720,"Sun Dec 25 13:13:15 +0000 2016","i will pray for your safety and success be careful",762433972273950720,20,0,0,2143,0,0
"13702",13701,812994615145967616,"Sun Dec 25 12:13:15 +0000 2016","who the fuck is jesus christ",762433972273950720,20,0,0,2143,0,0
"13703",13702,812964414223568896,"Sun Dec 25 10:13:15 +0000 2016","aleph furiously danced all around",762433972273950720,20,0,0,2143,0,0
"13704",13703,812934220691619840,"Sun Dec 25 08:13:16 +0000 2016","aleph tried backflipsoh you pulled it off perfectlyhot damn",762433972273950720,20,0,0,2143,0,0
"13705",13704,812919133406838784,"Sun Dec 25 07:13:19 +0000 2016","my partner and i must defeat yhvh",762433972273950720,20,0,0,2143,0,0
"13706",13705,812903999468732416,"Sun Dec 25 06:13:11 +0000 2016","oh yes my criminal record the only thing illegal ive done is absolutely killin it on the dancefloor haha just kidding ive killed a man",762433972273950720,20,0,0,2143,0,0
"13707",13706,812888943855185920,"Sun Dec 25 05:13:21 +0000 2016","yeah demifiends cool but can he do this slays god and gets cursed to infinite reincarnation",762433972273950720,20,0,0,2143,2,0
"13708",13707,812873814392479744,"Sun Dec 25 04:13:14 +0000 2016","louis could morningstar me and i would thank him",762433972273950720,20,0,0,2143,0,0
"13709",13708,812858742005825536,"Sun Dec 25 03:13:20 +0000 2016","zayina dick in hebrewslang",762433972273950720,20,0,0,2143,0,0
"13710",13709,812843622957625344,"Sun Dec 25 02:13:16 +0000 2016","looks like this was good timing",762433972273950720,20,0,0,2143,0,0
"13711",13710,812828515972190208,"Sun Dec 25 01:13:14 +0000 2016","yhvh is a cool guy and a reliable friend",762433972273950720,20,0,0,2143,0,0
"13712",13711,812813403316109312,"Sun Dec 25 00:13:11 +0000 2016","who the fuck is jesus christ",762433972273950720,20,0,0,2143,0,0
"13713",13712,812798367751278592,"Sat Dec 24 23:13:26 +0000 2016","youre the one from my dream i see you must be whom stephen spoke of",762433972273950720,20,0,0,2143,0,0
"13714",13713,812662457927745536,"Sat Dec 24 14:13:23 +0000 2016","aleph dabbed",762433972273950720,20,0,0,2143,0,0
"13715",13714,812632255851950080,"Sat Dec 24 12:13:22 +0000 2016","for sale baby shoes never worn they were too small for me im an adult man i wear a size and these are in baby size i fucked up",762433972273950720,20,0,0,2143,0,0
"13716",13715,812617196346085376,"Sat Dec 24 11:13:31 +0000 2016","oh crap its a trap aleph took damage",762433972273950720,20,0,0,2143,0,0
"13717",13716,812586959252004864,"Sat Dec 24 09:13:22 +0000 2016","hanged man entered nirvana just by being touched by aleph",762433972273950720,20,0,0,2143,0,0
"13718",13717,812556751656488960,"Sat Dec 24 07:13:20 +0000 2016","gt aleph was thrown outside the center",762433972273950720,20,0,0,2143,1,0
"13719",13718,812541669941751808,"Sat Dec 24 06:13:25 +0000 2016","i will pray for your safety and success be careful",762433972273950720,20,0,0,2143,0,0
"13720",13719,812526609156575232,"Sat Dec 24 05:13:34 +0000 2016","who the fuck is daleth",762433972273950720,20,0,0,2143,0,0
"13721",13720,812511460186157056,"Sat Dec 24 04:13:22 +0000 2016","gt everyones dancing furiously",762433972273950720,20,0,0,2143,1,0
"13722",13721,812481265618141184,"Sat Dec 24 02:13:23 +0000 2016","sorry to ask but mind helping me with these guys",762433972273950720,20,0,0,2143,0,0
"13723",13722,812466138399444992,"Sat Dec 24 01:13:16 +0000 2016","aleph hiroko can we go to mcdonaldshiroko no zayin made a nice dinner at homealeph i hate this fucking family",762433972273950720,20,0,0,2143,1,0
"13724",13723,812451017992220672,"Sat Dec 24 00:13:11 +0000 2016","hey heh i see youre no ordinary kid are you",762433972273950720,20,0,0,2143,0,0
"13725",13724,812435985527017472,"Fri Dec 23 23:13:27 +0000 2016","my partner and i must defeat yhvh",762433972273950720,20,0,0,2143,1,0
"13726",13725,812300063414185984,"Fri Dec 23 14:13:21 +0000 2016","yhvh is a cool guy and a reliable friend",762433972273950720,20,0,0,2143,0,0
"13727",13726,812269834977185792,"Fri Dec 23 12:13:14 +0000 2016","gt aleph having finished off his own enemies walks over to you",762433972273950720,20,0,0,2143,0,0
"13728",13727,812239628451205120,"Fri Dec 23 10:13:12 +0000 2016","gt aleph glances at you while fighting off the enemies surrounding him",762433972273950720,20,0,0,2143,0,0
"13729",13728,812224553866797056,"Fri Dec 23 09:13:18 +0000 2016","all my friends are dead",762433972273950720,20,0,0,2143,0,0
"13730",13729,812209447334359040,"Fri Dec 23 08:13:17 +0000 2016","gt aleph nods at you",762433972273950720,20,0,0,2143,0,0
"13731",13730,812194351191232512,"Fri Dec 23 07:13:17 +0000 2016","down with messians",762433972273950720,20,0,0,2143,0,0
"13732",13731,812179224991674368,"Fri Dec 23 06:13:11 +0000 2016","fuck you fck your cartoon fake yhvh fuck his stupid sunglasses and fuck the archangelsand fuck their sunglasses",762433972273950720,20,0,0,2143,2,0
"13733",13732,812164174029594624,"Fri Dec 23 05:13:23 +0000 2016","i want satan to come into my millennium and smash a megiddo ark over my head killing me instantly",762433972273950720,20,0,0,2143,1,0
"13734",13733,812149058903019520,"Fri Dec 23 04:13:19 +0000 2016","hanged man entered nirvana just by being touched by aleph",762433972273950720,20,0,0,2143,0,0
"13735",13734,812133963296743424,"Fri Dec 23 03:13:20 +0000 2016","i see in that case i should go see en no ozuno",762433972273950720,20,0,0,2143,0,0
"13736",13735,812118842860130304,"Fri Dec 23 02:13:15 +0000 2016","backstreets back alright",762433972273950720,20,0,0,2143,0,0
"13737",13736,812103745781702656,"Fri Dec 23 01:13:15 +0000 2016","louis could morningstar me and i would thank him",762433972273950720,20,0,0,2143,0,0
"13738",13737,812088643401621504,"Fri Dec 23 00:13:15 +0000 2016","gt you enter the messian churchhp lowalignment chaosmara summonedgt you are forcibly removed from the messian church",762433972273950720,20,0,0,2143,0,0
"13739",13738,812073585632165888,"Thu Dec 22 23:13:25 +0000 2016","ill go on ahead see you later",762433972273950720,20,0,0,2143,0,0
"13740",13739,811937677498990592,"Thu Dec 22 14:13:22 +0000 2016","farewell",762433972273950720,20,0,0,2143,0,0
"13741",13740,811922556626210816,"Thu Dec 22 13:13:16 +0000 2016","oh yes my criminal record the only thing illegal ive done is absolutely killin it on the dancefloor haha just kidding ive killed a man",762433972273950720,20,0,0,2143,0,0
"13742",13741,811907432532176896,"Thu Dec 22 12:13:11 +0000 2016","aleph dabbed",762433972273950720,20,0,0,2143,0,0
"13743",13742,811892385357533184,"Thu Dec 22 11:13:23 +0000 2016","gt aleph nods at you",762433972273950720,20,0,0,2143,0,0
"13744",13743,811877234734612480,"Thu Dec 22 10:13:11 +0000 2016","take care not to let any demons possess your body while you sleep",762433972273950720,20,0,0,2143,0,0
"13745",13744,811862162184409088,"Thu Dec 22 09:13:17 +0000 2016","looks like this was good timing",762433972273950720,20,0,0,2143,0,0
"13746",13745,811847051356958720,"Thu Dec 22 08:13:15 +0000 2016","i see in that case i should go see en no ozuno",762433972273950720,20,0,0,2143,0,0
"13747",13746,811831972418830336,"Thu Dec 22 07:13:19 +0000 2016","all my friends are dead",762433972273950720,20,0,0,2143,0,0
"13748",13747,811831972418830336,"Thu Dec 22 07:13:19 +0000 2016","all my friends are dead",762433972273950720,20,0,0,2143,0,0
"13749",13748,811801788164640768,"Thu Dec 22 05:13:23 +0000 2016","gt aleph was thrown outside the center",762433972273950720,20,0,0,2143,1,0
"13750",13749,811771573740810240,"Thu Dec 22 03:13:19 +0000 2016","hawk im hungryokamoto hi hungry im dad",762433972273950720,20,0,0,2143,0,0
"13751",13750,811756454604484608,"Thu Dec 22 02:13:15 +0000 2016","my partner and i must defeat yhvh",762433972273950720,20,0,0,2143,1,0
